Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date,Age_group,Year,Month_name,Day,Delivered,AgeGroup
CUST0044,Female,East,30.0,Monitor,Electronics,300.0,4,1200,10.86,Delivered,2023-09-03,"(25, 35]",2023,September,3,True,20-29
CUST0187,Male,East,25.0,Laptop,Electronics,1500.0,5,7500,16.95,Delivered,2023-03-04,"(18, 25]",2023,March,4,True,20-29
CUST0006,Female,East,52.0,Headphones,Accessories,100.0,2,200,18.95,In Transit,2023-01-24,"(50, 100]",2023,January,24,False,50-59
CUST0021,Male,North,43.0,Mouse,Accessories,30.0,4,120,10.77,Unknown,2023-09-24,"(35, 50]",2023,September,24,False,40-49
CUST0271,Female,South,46.0,Headphones,Accessories,100.0,2,200,19.54,Returned,2023-06-20,"(35, 50]",2023,June,20,False,40-49
CUST0160,Male,East,69.0,Laptop,Electronics,1500.0,4,6000,10.0,Delivered,2023-11-15,"(50, 100]",2023,November,15,True,60+
CUST0095,Female,East,,Laptop,Electronics,1500.0,5,7500,12.35,In Transit,2023-04-28,Unknown,2023,April,28,False,
CUST0025,Female,East,56.0,Monitor,Electronics,300.0,3,900,17.34,Returned,2023-05-22,"(50, 100]",2023,May,22,False,50-59
CUST0188,Male,West,29.0,Keyboard,Accessories,50.0,3,150,12.06,Returned,2023-04-02,"(25, 35]",2023,April,2,False,20-29
CUST0238,Female,West,,Mouse,Accessories,30.0,2,60,14.07,Unknown,2023-11-15,Unknown,2023,November,15,False,
CUST0180,Male,North,,Laptop,Electronics,1500.0,2,3000,16.82,Unknown,2023-10-05,Unknown,2023,October,5,False,
CUST0011,Female,North,54.0,Smartphone,Electronics,800.0,5,4000,19.49,Returned,2023-08-22,"(50, 100]",2023,August,22,False,50-59
CUST0264,Male,West,59.0,Keyboard,Accessories,50.0,2,100,15.51,Returned,2023-07-16,"(50, 100]",2023,July,16,False,50-59
CUST0156,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,9.77,Returned,2023-01-27,"(50, 100]",2023,January,27,False,50-59
CUST0044,Male,West,30.0,Headphones,Accessories,100.0,1,100,15.64,Delivered,2023-09-06,"(25, 35]",2023,September,6,True,20-29
CUST0202,Male,East,56.0,Smartphone,Electronics,800.0,5,4000,12.22,Delivered,2023-05-06,"(50, 100]",2023,May,6,True,50-59
CUST0171,Male,East,21.0,Headphones,Accessories,100.0,5,500,13.7,In Transit,2023-01-14,"(18, 25]",2023,January,14,False,20-29
CUST0109,Female,Unknown,57.0,Laptop,Electronics,1500.0,4,6000,12.77,Delivered,2023-04-28,"(50, 100]",2023,April,28,True,50-59
CUST0213,Female,North,45.0,Monitor,Electronics,300.0,4,1200,14.76,Delivered,2023-01-02,"(35, 50]",2023,January,2,True,40-49
CUST0261,Male,North,,Mouse,Accessories,30.0,3,90,11.71,Delivered,2023-11-09,Unknown,2023,November,9,True,
CUST0030,Female,East,44.0,Smartphone,Electronics,800.0,5,4000,17.36,Returned,2023-07-03,"(35, 50]",2023,July,3,False,40-49
CUST0145,Male,North,51.0,Headphones,Accessories,100.0,4,400,10.89,Delivered,2023-01-14,"(50, 100]",2023,January,14,True,50-59
CUST0044,Male,Unknown,30.0,Smartphone,Electronics,800.0,1,800,14.23,In Transit,2023-02-23,"(25, 35]",2023,February,23,False,20-29
CUST0199,Male,North,41.0,Monitor,Electronics,300.0,1,300,9.5,Delivered,2023-06-11,"(35, 50]",2023,June,11,True,40-49
CUST0111,Female,West,19.0,Monitor,Electronics,300.0,3,900,13.79,In Transit,2023-05-16,"(18, 25]",2023,May,16,False,<20
CUST0124,Male,South,53.0,Smartphone,Electronics,800.0,1,800,5.36,Returned,2023-03-16,"(50, 100]",2023,March,16,False,50-59
CUST0299,Male,West,58.0,Smartphone,Electronics,800.0,5,4000,19.93,In Transit,2023-01-03,"(50, 100]",2023,January,3,False,50-59
CUST0241,Female,Unknown,27.0,Keyboard,Accessories,50.0,2,100,19.92,Delivered,2023-06-02,"(25, 35]",2023,June,2,True,20-29
CUST0010,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,14.16,Delivered,2023-06-06,"(35, 50]",2023,June,6,True,30-39
CUST0293,Female,East,32.0,Laptop,Electronics,1500.0,5,7500,7.52,Returned,2023-10-28,"(25, 35]",2023,October,28,False,30-39
CUST0225,Male,West,65.0,Monitor,Electronics,300.0,4,1200,10.09,Returned,2023-01-31,"(50, 100]",2023,January,31,False,60+
CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,6.73,In Transit,2023-04-28,"(50, 100]",2023,April,28,False,50-59
CUST0035,Female,West,20.0,Mouse,Accessories,30.0,4,120,5.19,Returned,2023-07-22,"(18, 25]",2023,July,22,False,<20
CUST0280,Male,Unknown,44.0,Keyboard,Accessories,50.0,1,50,12.3,Delivered,2023-06-12,"(35, 50]",2023,June,12,True,40-49
CUST0129,Male,South,66.0,Laptop,Electronics,1500.0,4,6000,13.08,In Transit,2023-03-20,"(50, 100]",2023,March,20,False,60+
CUST0144,Female,Unknown,54.0,Laptop,Electronics,1500.0,4,6000,12.0,Returned,2023-04-14,"(50, 100]",2023,April,14,False,50-59
CUST0174,Male,North,68.0,Mouse,Accessories,30.0,2,60,9.28,Delivered,2023-05-04,"(50, 100]",2023,May,4,True,60+
CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,5,250,14.34,Delivered,2023-09-28,"(35, 50]",2023,September,28,True,40-49
CUST0198,Male,South,56.0,Monitor,Electronics,300.0,2,600,17.13,In Transit,2023-08-01,"(50, 100]",2023,August,1,False,50-59
CUST0139,Male,North,57.0,Monitor,Electronics,300.0,1,300,13.55,Delivered,2023-09-26,"(50, 100]",2023,September,26,True,50-59
CUST0149,Male,West,40.0,Mouse,Accessories,30.0,5,150,9.01,Returned,2023-11-14,"(35, 50]",2023,November,14,False,30-39
CUST0031,Male,North,67.0,Laptop,Electronics,1500.0,4,6000,13.3,Delivered,2023-11-01,"(50, 100]",2023,November,1,True,60+
CUST0036,Female,South,33.0,Headphones,Accessories,100.0,5,500,8.27,In Transit,2023-06-30,"(25, 35]",2023,June,30,False,30-39
CUST0029,Female,West,66.0,Laptop,Electronics,1500.0,2,3000,9.26,In Transit,2023-10-10,"(50, 100]",2023,October,10,False,60+
CUST0071,Male,West,46.0,Monitor,Electronics,300.0,3,900,18.83,Returned,2023-09-19,"(35, 50]",2023,September,19,False,40-49
CUST0108,Female,East,,Monitor,Electronics,300.0,1,300,6.55,Delivered,2024-01-03,Unknown,2024,January,3,True,
CUST0251,Male,East,42.0,Laptop,Electronics,1500.0,2,3000,12.17,Unknown,2023-01-09,"(35, 50]",2023,January,9,False,40-49
CUST0142,Male,North,32.0,Laptop,Electronics,1500.0,1,1500,8.53,In Transit,2023-08-11,"(25, 35]",2023,August,11,False,30-39
CUST0025,Male,West,56.0,Monitor,Electronics,300.0,1,300,8.87,Returned,2023-07-25,"(50, 100]",2023,July,25,False,50-59
CUST0031,Female,South,67.0,Smartwatch,Wearables,200.0,1,200,5.45,Returned,2023-09-30,"(50, 100]",2023,September,30,False,60+
CUST0159,Male,North,,Headphones,Accessories,100.0,2,200,10.39,Returned,2023-10-26,Unknown,2023,October,26,False,
CUST0094,Male,South,30.0,Headphones,Accessories,100.0,4,400,13.94,Delivered,2023-12-22,"(25, 35]",2023,December,22,True,20-29
CUST0072,Male,East,21.0,Headphones,Accessories,100.0,4,400,12.96,In Transit,2023-09-13,"(18, 25]",2023,September,13,False,20-29
CUST0078,Female,South,38.0,Keyboard,Accessories,50.0,4,200,11.0,Returned,2023-12-26,"(35, 50]",2023,December,26,False,30-39
CUST0105,Male,West,27.0,Laptop,Electronics,1500.0,2,3000,13.22,In Transit,2023-09-06,"(25, 35]",2023,September,6,False,20-29
CUST0152,Male,North,69.0,Monitor,Electronics,300.0,5,1500,17.75,In Transit,2023-11-14,"(50, 100]",2023,November,14,False,60+
CUST0160,Female,West,69.0,Smartphone,Electronics,800.0,3,2400,15.53,In Transit,2023-04-25,"(50, 100]",2023,April,25,False,60+
CUST0248,Female,South,67.0,Laptop,Electronics,1500.0,1,1500,13.92,Delivered,2023-07-26,"(50, 100]",2023,July,26,True,60+
CUST0133,Male,West,47.0,Smartwatch,Wearables,200.0,3,600,13.73,Delivered,2023-06-15,"(35, 50]",2023,June,15,True,40-49
CUST0260,Male,West,32.0,Monitor,Electronics,300.0,3,900,8.48,Delivered,2023-05-22,"(25, 35]",2023,May,22,True,30-39
CUST0051,Female,West,41.0,Laptop,Electronics,1500.0,3,4500,13.82,Delivered,2023-12-07,"(35, 50]",2023,December,7,True,40-49
CUST0177,Female,East,29.0,Mouse,Accessories,30.0,1,30,11.33,In Transit,2023-02-28,"(25, 35]",2023,February,28,False,20-29
CUST0004,Male,North,65.0,Monitor,Electronics,300.0,4,1200,11.14,Unknown,2024-01-03,"(50, 100]",2024,January,3,False,60+
CUST0195,Female,East,48.0,Smartwatch,Wearables,200.0,5,1000,10.9,In Transit,2023-05-04,"(35, 50]",2023,May,4,False,40-49
CUST0122,Male,East,68.0,Laptop,Electronics,1500.0,1,1500,19.37,Unknown,2023-08-27,"(50, 100]",2023,August,27,False,60+
CUST0058,Female,North,42.0,Mouse,Accessories,30.0,5,150,8.28,Returned,2023-11-14,"(35, 50]",2023,November,14,False,40-49
CUST0039,Male,Unknown,60.0,Laptop,Electronics,1500.0,1,1500,10.84,In Transit,2023-09-06,"(50, 100]",2023,September,6,False,50-59
CUST0066,Female,North,37.0,Smartphone,Electronics,800.0,1,800,12.78,Returned,2023-01-03,"(35, 50]",2023,January,3,False,30-39
CUST0204,Female,South,54.0,Laptop,Electronics,1500.0,4,6000,12.84,Delivered,2023-02-20,"(50, 100]",2023,February,20,True,50-59
CUST0208,Female,South,57.0,Monitor,Electronics,300.0,1,300,6.55,Delivered,2023-04-13,"(50, 100]",2023,April,13,True,50-59
CUST0196,Female,East,37.0,Keyboard,Accessories,50.0,4,200,12.81,Delivered,2023-01-05,"(35, 50]",2023,January,5,True,30-39
CUST0250,Female,North,64.0,Laptop,Electronics,1500.0,1,1500,18.19,In Transit,2023-05-22,"(50, 100]",2023,May,22,False,60+
CUST0227,Male,South,54.0,Smartwatch,Wearables,200.0,3,600,16.36,In Transit,2023-08-10,"(50, 100]",2023,August,10,False,50-59
CUST0107,Male,West,67.0,Laptop,Electronics,1500.0,4,6000,14.85,Delivered,2023-06-11,"(50, 100]",2023,June,11,True,60+
CUST0177,Female,East,29.0,Smartwatch,Wearables,200.0,4,800,17.93,Delivered,2023-02-25,"(25, 35]",2023,February,25,True,20-29
CUST0174,Female,South,68.0,Headphones,Accessories,100.0,2,200,11.73,Unknown,2023-06-05,"(50, 100]",2023,June,5,False,60+
CUST0066,Male,West,37.0,Mouse,Accessories,30.0,3,90,13.86,Delivered,2023-10-17,"(35, 50]",2023,October,17,True,30-39
CUST0117,Male,North,22.0,Mouse,Accessories,30.0,5,150,18.22,Returned,2023-01-25,"(18, 25]",2023,January,25,False,20-29
CUST0008,Male,Unknown,18.0,Monitor,Electronics,300.0,2,600,8.33,In Transit,2023-01-10,Unknown,2023,January,10,False,<20
CUST0010,Female,West,,Laptop,Electronics,1500.0,3,4500,6.86,In Transit,2023-12-27,Unknown,2023,December,27,False,
CUST0107,Male,South,,Keyboard,Accessories,50.0,5,250,9.87,Returned,2023-11-03,Unknown,2023,November,3,False,
CUST0271,Male,West,,Smartwatch,Wearables,200.0,2,400,8.05,In Transit,2023-04-10,Unknown,2023,April,10,False,
CUST0149,Male,North,40.0,Smartwatch,Wearables,200.0,4,800,11.68,Delivered,2023-12-27,"(35, 50]",2023,December,27,True,30-39
CUST0173,Male,South,65.0,Laptop,Electronics,1500.0,3,4500,13.18,In Transit,2023-12-22,"(50, 100]",2023,December,22,False,60+
CUST0042,Female,East,57.0,Smartphone,Electronics,800.0,2,1600,9.01,In Transit,2023-11-08,"(50, 100]",2023,November,8,False,50-59
CUST0106,Female,South,50.0,Headphones,Accessories,100.0,3,300,17.63,Delivered,2023-12-07,"(35, 50]",2023,December,7,True,40-49
CUST0235,Male,West,19.0,Monitor,Electronics,300.0,1,300,7.48,In Transit,2023-03-06,"(18, 25]",2023,March,6,False,<20
CUST0220,Male,South,,Mouse,Accessories,30.0,1,30,6.7,In Transit,2023-05-07,Unknown,2023,May,7,False,
CUST0264,Female,South,,Mouse,Accessories,30.0,5,150,14.88,Delivered,2023-12-07,Unknown,2023,December,7,True,
CUST0020,Female,South,55.0,Smartphone,Electronics,800.0,4,3200,8.31,Returned,2023-09-13,"(50, 100]",2023,September,13,False,50-59
CUST0139,Female,Unknown,57.0,Smartphone,Electronics,800.0,3,2400,19.61,Returned,2023-12-31,"(50, 100]",2023,December,31,False,50-59
CUST0022,Female,South,33.0,Keyboard,Accessories,50.0,2,100,16.28,Returned,2023-04-20,"(25, 35]",2023,April,20,False,30-39
CUST0101,Female,North,53.0,Monitor,Electronics,300.0,4,1200,10.58,Unknown,2023-03-31,"(50, 100]",2023,March,31,False,50-59
CUST0271,Male,East,46.0,Monitor,Electronics,300.0,4,1200,19.38,In Transit,2023-11-20,"(35, 50]",2023,November,20,False,40-49
CUST0197,Female,West,54.0,Mouse,Accessories,30.0,3,90,14.77,In Transit,2023-12-09,"(50, 100]",2023,December,9,False,50-59
CUST0135,Male,West,41.0,Smartwatch,Wearables,200.0,1,200,13.72,In Transit,2023-06-06,"(35, 50]",2023,June,6,False,40-49
CUST0174,Male,West,68.0,Mouse,Accessories,30.0,5,150,16.66,In Transit,2023-12-12,"(50, 100]",2023,December,12,False,60+
CUST0139,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,8.19,In Transit,2023-07-30,"(50, 100]",2023,July,30,False,50-59
CUST0058,Male,West,42.0,Headphones,Accessories,100.0,5,500,5.43,Delivered,2023-10-24,"(35, 50]",2023,October,24,True,40-49
CUST0152,Male,East,69.0,Smartwatch,Wearables,200.0,5,1000,7.71,In Transit,2023-10-25,"(50, 100]",2023,October,25,False,60+
CUST0231,Male,South,,Keyboard,Accessories,50.0,2,100,13.53,In Transit,2023-07-13,Unknown,2023,July,13,False,
CUST0288,Male,North,,Keyboard,Accessories,50.0,3,150,6.88,Returned,2023-05-28,Unknown,2023,May,28,False,
CUST0296,Male,South,50.0,Monitor,Electronics,300.0,5,1500,8.08,Returned,2024-01-03,"(35, 50]",2024,January,3,False,40-49
CUST0155,Female,East,41.0,Monitor,Electronics,300.0,1,300,16.71,Delivered,2023-10-11,"(35, 50]",2023,October,11,True,40-49
CUST0128,Female,South,,Monitor,Electronics,300.0,3,900,14.38,Returned,2023-02-28,Unknown,2023,February,28,False,
CUST0178,Male,North,44.0,Smartwatch,Wearables,200.0,3,600,11.82,Delivered,2023-04-18,"(35, 50]",2023,April,18,True,40-49
CUST0298,Male,South,58.0,Smartphone,Electronics,800.0,2,1600,12.94,Returned,2023-11-11,"(50, 100]",2023,November,11,False,50-59
CUST0064,Male,West,61.0,Laptop,Electronics,3109.560612486652,1,1500,18.37,In Transit,2023-09-01,"(50, 100]",2023,September,1,False,60+
CUST0091,Female,West,30.0,Mouse,Accessories,30.0,3,90,11.78,Returned,2023-08-14,"(25, 35]",2023,August,14,False,20-29
CUST0113,Female,East,38.0,Laptop,Electronics,1500.0,3,4500,7.52,Delivered,2023-02-03,"(35, 50]",2023,February,3,True,30-39
CUST0087,Female,Unknown,49.0,Mouse,Accessories,30.0,2,60,17.46,Delivered,2023-02-05,"(35, 50]",2023,February,5,True,40-49
CUST0087,Male,South,49.0,Monitor,Electronics,300.0,3,900,17.94,Unknown,2023-01-20,"(35, 50]",2023,January,20,False,40-49
CUST0255,Male,West,,Smartphone,Electronics,800.0,3,2400,10.5,Delivered,2023-02-18,Unknown,2023,February,18,True,
CUST0044,Female,South,30.0,Monitor,Electronics,300.0,1,300,14.91,In Transit,2023-07-29,"(25, 35]",2023,July,29,False,20-29
CUST0133,Female,East,47.0,Laptop,Electronics,1500.0,3,4500,15.5,Delivered,2023-07-25,"(35, 50]",2023,July,25,True,40-49
CUST0122,Male,East,68.0,Monitor,Electronics,300.0,3,900,16.44,Delivered,2023-12-16,"(50, 100]",2023,December,16,True,60+
CUST0220,Male,West,67.0,Laptop,Electronics,1500.0,2,3000,13.04,Returned,2023-03-30,"(50, 100]",2023,March,30,False,60+
CUST0182,Male,East,19.0,Headphones,Accessories,100.0,2,200,14.11,Returned,2023-01-22,"(18, 25]",2023,January,22,False,<20
CUST0081,Male,North,38.0,Monitor,Electronics,300.0,2,600,5.79,Returned,2023-01-19,"(35, 50]",2023,January,19,False,30-39
CUST0224,Male,South,57.0,Smartwatch,Wearables,200.0,4,800,13.93,Delivered,2023-12-13,"(50, 100]",2023,December,13,True,50-59
CUST0070,Male,South,23.0,Smartphone,Electronics,800.0,1,800,6.7,Unknown,2023-07-06,"(18, 25]",2023,July,6,False,20-29
CUST0263,Female,West,40.0,Monitor,Electronics,300.0,1,300,11.65,Delivered,2023-07-22,"(35, 50]",2023,July,22,True,30-39
CUST0052,Female,North,66.0,Keyboard,Accessories,50.0,4,200,14.49,Delivered,2023-06-06,"(50, 100]",2023,June,6,True,60+
CUST0253,Male,North,51.0,Monitor,Electronics,300.0,5,1500,14.23,In Transit,2023-08-03,"(50, 100]",2023,August,3,False,50-59
CUST0095,Male,North,60.0,Monitor,Electronics,300.0,2,600,15.88,In Transit,2023-01-12,"(50, 100]",2023,January,12,False,50-59
CUST0031,Male,East,67.0,Keyboard,Accessories,50.0,1,50,19.41,In Transit,2023-07-29,"(50, 100]",2023,July,29,False,60+
CUST0128,Male,Unknown,52.0,Smartphone,Electronics,800.0,4,3200,15.79,In Transit,2023-08-20,"(50, 100]",2023,August,20,False,50-59
CUST0077,Male,West,50.0,Mouse,Accessories,30.0,4,120,17.84,Returned,2023-03-09,"(35, 50]",2023,March,9,False,40-49
CUST0073,Male,South,19.0,Smartwatch,Wearables,200.0,3,600,10.07,In Transit,2023-11-18,"(18, 25]",2023,November,18,False,<20
CUST0173,Male,West,65.0,Mouse,Accessories,30.0,5,150,15.11,Delivered,2023-08-31,"(50, 100]",2023,August,31,True,60+
CUST0218,Female,East,36.0,Monitor,Electronics,300.0,4,1200,11.23,In Transit,2023-08-17,"(35, 50]",2023,August,17,False,30-39
CUST0274,Male,South,51.0,Keyboard,Accessories,50.0,5,250,15.38,Returned,2023-08-07,"(50, 100]",2023,August,7,False,50-59
CUST0034,Female,East,65.0,Keyboard,Accessories,50.0,3,150,10.84,Unknown,2023-11-17,"(50, 100]",2023,November,17,False,60+
CUST0285,Female,South,58.0,Monitor,Electronics,300.0,4,1200,13.4,Delivered,2023-03-31,"(50, 100]",2023,March,31,True,50-59
CUST0117,Female,South,22.0,Headphones,Accessories,100.0,3,300,7.7,Delivered,2023-07-20,"(18, 25]",2023,July,20,True,20-29
CUST0208,Male,North,57.0,Mouse,Accessories,30.0,4,120,15.44,Delivered,2023-06-12,"(50, 100]",2023,June,12,True,50-59
CUST0107,Female,South,67.0,Headphones,Accessories,100.0,5,500,8.74,Returned,2023-06-08,"(50, 100]",2023,June,8,False,60+
CUST0145,Male,North,,Headphones,Accessories,100.0,4,400,14.68,In Transit,2023-12-08,Unknown,2023,December,8,False,
CUST0232,Female,Unknown,44.0,Laptop,Electronics,1500.0,5,7500,18.3,Returned,2023-11-07,"(35, 50]",2023,November,7,False,40-49
CUST0039,Male,East,60.0,Smartwatch,Wearables,200.0,1,200,10.14,Unknown,2023-12-02,"(50, 100]",2023,December,2,False,50-59
CUST0195,Female,West,48.0,Keyboard,Accessories,50.0,3,150,6.42,In Transit,2023-10-31,"(35, 50]",2023,October,31,False,40-49
CUST0185,Female,South,29.0,Monitor,Electronics,300.0,5,1500,18.18,In Transit,2023-09-06,"(25, 35]",2023,September,6,False,20-29
CUST0281,Female,South,,Keyboard,Accessories,50.0,3,150,5.62,In Transit,2023-03-05,Unknown,2023,March,5,False,
CUST0061,Female,South,35.0,Smartphone,Electronics,800.0,1,800,17.3,In Transit,2023-05-07,"(25, 35]",2023,May,7,False,30-39
CUST0232,Male,East,44.0,Mouse,Accessories,30.0,3,90,14.91,In Transit,2023-10-20,"(35, 50]",2023,October,20,False,40-49
CUST0013,Female,South,55.0,Smartwatch,Wearables,200.0,4,800,7.31,Returned,2023-03-16,"(50, 100]",2023,March,16,False,50-59
CUST0058,Female,West,42.0,Keyboard,Accessories,50.0,1,50,8.05,Delivered,2023-07-13,"(35, 50]",2023,July,13,True,40-49
CUST0159,Female,North,18.0,Laptop,Electronics,1500.0,1,1500,5.29,Returned,2023-01-21,Unknown,2023,January,21,False,<20
CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,3,4500,19.41,Delivered,2023-08-19,Unknown,2023,August,19,True,<20
CUST0281,Female,North,44.0,Monitor,Electronics,300.0,2,600,19.97,In Transit,2023-09-30,"(35, 50]",2023,September,30,False,40-49
CUST0213,Female,South,,Smartwatch,Wearables,200.0,5,1000,9.18,In Transit,2023-10-31,Unknown,2023,October,31,False,
CUST0286,Male,West,63.0,Keyboard,Accessories,50.0,2,100,6.28,Returned,2023-03-21,"(50, 100]",2023,March,21,False,60+
CUST0136,Female,East,36.0,Keyboard,Accessories,50.0,4,200,9.3,Returned,2023-07-09,"(35, 50]",2023,July,9,False,30-39
CUST0228,Male,West,25.0,Keyboard,Accessories,50.0,1,50,18.71,In Transit,2023-12-07,"(18, 25]",2023,December,7,False,20-29
CUST0124,Female,North,,Headphones,Accessories,100.0,5,500,14.28,Returned,2023-06-02,Unknown,2023,June,2,False,
CUST0201,Male,West,49.0,Smartphone,Electronics,800.0,1,800,12.3,Delivered,2023-05-30,"(35, 50]",2023,May,30,True,40-49
CUST0038,Male,Unknown,57.0,Smartphone,Electronics,800.0,2,1600,19.87,Returned,2023-06-01,"(50, 100]",2023,June,1,False,50-59
CUST0276,Female,South,66.0,Laptop,Electronics,1500.0,3,4500,14.73,Delivered,2023-12-01,"(50, 100]",2023,December,1,True,60+
CUST0201,Female,North,49.0,Smartwatch,Wearables,200.0,3,600,9.26,Delivered,2023-10-23,"(35, 50]",2023,October,23,True,40-49
CUST0104,Female,East,40.0,Keyboard,Accessories,50.0,4,200,15.14,Delivered,2023-06-17,"(35, 50]",2023,June,17,True,30-39
CUST0101,Female,East,53.0,Smartwatch,Wearables,200.0,4,800,14.28,Unknown,2023-11-05,"(50, 100]",2023,November,5,False,50-59
CUST0138,Female,West,46.0,Laptop,Electronics,3109.560612486652,2,3000,6.44,Delivered,2023-12-08,"(35, 50]",2023,December,8,True,40-49
CUST0035,Female,South,20.0,Keyboard,Accessories,50.0,3,150,11.05,Returned,2023-09-16,"(18, 25]",2023,September,16,False,<20
CUST0273,Female,South,55.0,Mouse,Accessories,30.0,3,90,11.24,Returned,2023-09-09,"(50, 100]",2023,September,9,False,50-59
CUST0228,Female,West,25.0,Smartphone,Electronics,800.0,1,800,7.25,In Transit,2023-03-09,"(18, 25]",2023,March,9,False,20-29
CUST0191,Female,Unknown,41.0,Laptop,Electronics,1500.0,4,6000,6.76,Unknown,2023-08-01,"(35, 50]",2023,August,1,False,40-49
CUST0087,Female,North,,Headphones,Accessories,100.0,2,200,19.07,Unknown,2023-05-08,Unknown,2023,May,8,False,
CUST0070,Female,West,23.0,Laptop,Electronics,1500.0,5,7500,19.41,Delivered,2023-12-21,"(18, 25]",2023,December,21,True,20-29
CUST0088,Male,West,66.0,Monitor,Electronics,300.0,1,300,7.84,In Transit,2023-12-08,"(50, 100]",2023,December,8,False,60+
CUST0287,Female,South,60.0,Smartphone,Electronics,800.0,4,3200,9.99,Returned,2023-06-29,"(50, 100]",2023,June,29,False,50-59
CUST0116,Male,South,20.0,Monitor,Electronics,300.0,2,600,9.77,Returned,2023-09-24,"(18, 25]",2023,September,24,False,<20
CUST0037,Female,West,51.0,Smartphone,Electronics,800.0,3,2400,15.28,In Transit,2023-05-22,"(50, 100]",2023,May,22,False,50-59
CUST0215,Female,East,35.0,Mouse,Accessories,30.0,3,90,8.79,Returned,2023-07-29,"(25, 35]",2023,July,29,False,30-39
CUST0104,Male,West,40.0,Keyboard,Accessories,50.0,4,200,12.79,Delivered,2023-10-19,"(35, 50]",2023,October,19,True,30-39
CUST0197,Male,North,54.0,Smartphone,Electronics,800.0,5,4000,9.55,Delivered,2023-09-02,"(50, 100]",2023,September,2,True,50-59
CUST0298,Female,East,58.0,Mouse,Accessories,30.0,4,120,8.85,Returned,2023-06-21,"(50, 100]",2023,June,21,False,50-59
CUST0079,Male,South,26.0,Keyboard,Accessories,50.0,2,100,9.76,In Transit,2023-06-13,"(25, 35]",2023,June,13,False,20-29
CUST0021,Female,East,43.0,Smartwatch,Wearables,200.0,1,200,6.18,In Transit,2023-12-28,"(35, 50]",2023,December,28,False,40-49
CUST0162,Male,East,69.0,Laptop,Electronics,1500.0,3,4500,6.08,Returned,2023-07-06,"(50, 100]",2023,July,6,False,60+
CUST0090,Male,West,61.0,Laptop,Electronics,1500.0,4,6000,9.46,Delivered,2023-06-13,"(50, 100]",2023,June,13,True,60+
CUST0064,Female,West,61.0,Headphones,Accessories,100.0,1,100,6.6,Returned,2023-03-20,"(50, 100]",2023,March,20,False,60+
CUST0148,Female,North,67.0,Mouse,Accessories,30.0,4,120,19.59,In Transit,2023-02-20,"(50, 100]",2023,February,20,False,60+
CUST0081,Female,West,38.0,Monitor,Electronics,300.0,4,1200,12.55,Delivered,2023-08-27,"(35, 50]",2023,August,27,True,30-39
CUST0160,Male,North,69.0,Keyboard,Accessories,50.0,5,250,14.32,Unknown,2023-02-03,"(50, 100]",2023,February,3,False,60+
CUST0080,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,6.74,Delivered,2023-09-27,"(50, 100]",2023,September,27,True,50-59
CUST0091,Male,South,30.0,Headphones,Accessories,100.0,2,200,7.01,In Transit,2023-03-18,"(25, 35]",2023,March,18,False,20-29
CUST0112,Male,East,33.0,Laptop,Electronics,1500.0,2,3000,14.97,Delivered,2023-01-17,"(25, 35]",2023,January,17,True,30-39
CUST0030,Female,West,44.0,Headphones,Accessories,100.0,4,400,10.03,In Transit,2023-05-11,"(35, 50]",2023,May,11,False,40-49
CUST0276,Male,South,66.0,Keyboard,Accessories,50.0,2,100,8.51,In Transit,2023-03-10,"(50, 100]",2023,March,10,False,60+
CUST0034,Female,West,65.0,Keyboard,Accessories,50.0,1,50,7.55,Delivered,2023-06-27,"(50, 100]",2023,June,27,True,60+
CUST0271,Female,North,46.0,Mouse,Accessories,30.0,4,120,18.31,In Transit,2023-11-07,"(35, 50]",2023,November,7,False,40-49
CUST0034,Male,North,65.0,Laptop,Electronics,1500.0,5,7500,16.39,Returned,2023-04-08,"(50, 100]",2023,April,8,False,60+
CUST0122,Male,North,68.0,Laptop,Electronics,1500.0,2,3000,18.77,Returned,2023-10-27,"(50, 100]",2023,October,27,False,60+
CUST0223,Female,East,20.0,Laptop,Electronics,1500.0,5,7500,9.26,Returned,2023-02-01,"(18, 25]",2023,February,1,False,<20
CUST0052,Male,North,66.0,Smartphone,Electronics,800.0,4,3200,15.69,In Transit,2023-05-27,"(50, 100]",2023,May,27,False,60+
CUST0176,Male,South,,Keyboard,Accessories,50.0,4,200,11.55,Delivered,2023-10-01,Unknown,2023,October,1,True,
CUST0276,Male,West,66.0,Smartphone,Electronics,800.0,3,2400,15.27,In Transit,2023-05-05,"(50, 100]",2023,May,5,False,60+
CUST0185,Female,West,29.0,Keyboard,Accessories,50.0,4,200,6.75,Delivered,2023-12-22,"(25, 35]",2023,December,22,True,20-29
CUST0253,Female,East,51.0,Headphones,Accessories,100.0,2,200,5.79,Delivered,2023-06-13,"(50, 100]",2023,June,13,True,50-59
